filename,Is Female,Names,Nouns,Organizations,Text,Verbs
Obesity_(Silver_Spring)/PMC3726562.nxml,0.5,Nancy Guerra;Yoonmyung Kim;David White,authors;gratitude;study;participants;parents;nursing;staff;contribution;study,Certified Registered Nurse Practitioner;the YMCA of Greater Pittsburgh,"The authors express their gratitude to the study participants and their parents, to Nancy Guerra (Certified Registered Nurse Practitioner), Yoonmyung Kim, David White, the PCTRC nursing staff and the YMCA of Greater Pittsburgh for their contribution to the study.",express
Obesity_(Silver_Spring)/PMC4238790.nxml,0.0,David Stieb;Rick Burnett,Authors;comments;manuscript,,Authors would like to acknowledge Dr. David Stieb and Dr. Rick Burnett for their helpful comments in reviewing the manuscript.,like;acknowledge;review
Obesity_(Silver_Spring)/PMC4037374.nxml,0.5,Robert Hickner;Wendee Gozansky,PhD;assistance;microdialysis;technique;glycerol;assays;study;oversight;study,,"A special thank you goes to Robert Hickner, PhD for his assistance with the microdialysis technique and glycerol assays used in this study and to Wendee Gozansky, MD for her medical oversight of the study.",thank;go
Obesity_(Silver_Spring)/PMC4008712.nxml,1.0,Erica Hoppin,children;families;intervention;promotoras;lifestyle;education;classes;help;exercise;sessions,MFA,"We would like to thank the children and families who participated in the intervention, the promotoras from St. Vincent de Paul who delivered the lifestyle education classes, and Mrs. Erica Hoppin, MFA for her help in designing and delivering the exercise sessions.",like;thank;participate;deliver;design;deliver
Obesity_(Silver_Spring)/PMC4008712.nxml,0.0,Darwin Tsinajinnie,assistance,,We also thank Mr. Darwin Tsinajinnie for his technical assistance.,thank
Obesity_(Silver_Spring)/PMC4007379.nxml,0.5,Angela Laird;Peter Fox,study;meta;analyses,Claudia Huerta,"Claudia Huerta, Angela Laird and Peter Fox conceptualized the study and designed the meta-analyses.",conceptualize;design
Obesity_(Silver_Spring)/PMC4007379.nxml,1.0,Pooja Sarkar,literature;searches;data;subsets;meta;analyses,Claudia Huerta,"Claudia Huerta and Pooja Sarkar performed the literature searches, selected the data subsets and carried out the meta-analyses.",perform;select;carry
Obesity_(Silver_Spring)/PMC3968182.nxml,1.0,Susan Fried,adipokine;secretion;studies;tissue,,We thank Dr. Susan Fried for initiating adipokine secretion studies in adipose tissue.,thank;initiate
Obesity_(Silver_Spring)/PMC3947647.nxml,0.0,Graeme Bell,access;mouse;metabolic;core;facility,,We are thankful to Dr. Graeme Bell for allowing us access to the mouse metabolic core facility.,allow
Obesity_(Silver_Spring)/PMC3954962.nxml,0.6993987975951904,Susan Barefoot;Margaret Condrasky;Ellen Granberg;Susan Campbell;Patrick M.;Robert Davis;Stephen L. Jones;Bonita Manson;Kathleen F. Janz;Patricia G. Wolman,addition;work;effort;authors;appreciation;members,the TRIM Research Group;TRIM; Clemson University; Cooper Institute; ; Medical University of South Carolina; ; Pennington Biomedical Research Center; David W. Harsha; South Carolina Research Authority; South Carolina State University; University of Iowa; University of South Carolina; Robert R. Moran; Winthrop University,"In addition, this work was undertaken by the collaborative effort of the TRIM Research Group, and the TRIM authors express their appreciation to other members:  Clemson University:  Susan Barefoot, Margaret Condrasky, Ellen Granberg;  Cooper Institute:  Susan Campbell;  Medical University of South Carolina:  Patrick M. O’Neil;  Pennington Biomedical Research Center:  David W. Harsha;  South Carolina Research Authority:  Kate Beaver, Robert Davis, Stephen L. Jones;  South Carolina State University:  Bonita Manson;  University of Iowa:  Kathleen F. Janz;  University of South Carolina:  Robert R. Moran;  Winthrop University:  Patricia G. Wolman.",undertake;express
Obesity_(Silver_Spring)/PMC3996845.nxml,0.6666666666666666,Emily Kelso;Jessica Davenport;Timothy Bartness,author;thanks;analysis;samples;assistance;surgeries;collection;analysis;discussion;data,HPLC;Joyce Power;Georgia State University,"The author thanks Emily Kelso for HPLC analysis of samples, Joyce Power and Jessica Davenport for assistance with surgeries, tissue collection and analysis and Dr Timothy Bartness, Georgia State University, for discussion of data.",tissue
Obesity_(Silver_Spring)/PMC3968183.nxml,0.8260105448154655,Elizabeth Nabel;Jacques Rossouw;Shari Ludlam;Joan McGowan;Leslie Ford;Nancy Geller,,,"Elizabeth Nabel, Jacques Rossouw, Shari Ludlam, Joan McGowan, Leslie Ford, and Nancy Geller.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.637546468401487,Ross Prentice;Garnet Anderson;Andrea LaCroix;Charles L. Kooperberg;Ruth E. Patterson;Anne McTiernan,,Clinical Coordinating Center;Fred Hutchinson Cancer Research Center,"Clinical Coordinating Center: Fred Hutchinson Cancer Research Center, Seattle, Washington: Ross Prentice, Garnet Anderson, Andrea LaCroix, Charles L. Kooperberg, Ruth E. Patterson, Anne McTiernan.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Evan Stein,,,Evan Stein.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Steven Cummings,,University of California at San Francisco,"University of California at San Francisco, San Francisco, California: Steven Cummings.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Sylvia Wassertheil-Smoller,,,Sylvia Wassertheil-Smoller.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Aleksandar Rajkovic,,Baylor College of Medicine,"Baylor College of Medicine, Houston, Texas: Aleksandar Rajkovic.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,JoAnn E. Manson,,Women’s Hospital;Harvard Medical School,"Brigham and Women’s Hospital, Harvard Medical School, Boston, Massachusetts: JoAnn E. Manson.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Charles B. Eaton,,,Charles B. Eaton.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Lawrence Phillips,,,"Emory University, Atlanta, Georgia: Lawrence Phillips.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.5050505050505051,Fred Hutchinson Cancer;Shirley Beresford,,WA,"Fred Hutchinson Cancer Research Center, Seattle, WA: Shirley Beresford.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Lisa Martin,,George Washington University Medical Center,"George Washington University Medical Center, Washington, D.C.: Lisa Martin.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Rowan Chlebowski,,"Los Angeles Biomedical Research Institute;UCLA Medical Center, Torrance","Los Angeles Biomedical Research Institute at Harbor- UCLA Medical Center, Torrance, California: Rowan Chlebowski.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Yvonne Michael,,Kaiser Permanente Center for Health Research,"Kaiser Permanente Center for Health Research, Portland, Oregon: Yvonne Michael.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Bette Caan,,Kaiser Permanente Division of Research,"Kaiser Permanente Division of Research, Oakland, California: Bette Caan.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Jane Morley Kotchen,,Medical College of Wisconsin;WI,"Medical College of Wisconsin, Milwaukee, WI: Jane Morley Kotchen.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Barbara V. Howard,,MedStar Research Institute/,"MedStar Research Institute/Howard University, Washington, D.C.: Barbara V. Howard.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Linda Van Horn,,Northwestern University,"Northwestern University, Chicago/Evanston, Illinois: Linda Van Horn.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Henry Black,,Rush Medical Center,"Rush Medical Center, Chicago, Illinois: Henry Black.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Marcia L. Stefanick,,Stanford Prevention Research Center,"Stanford Prevention Research Center, Stanford, California: Marcia L. Stefanick.",
Obesity_(Silver_Spring)/PMC3968183.nxml,,Stony Brook,,State University of New York;Stony Brook,"State University of New York at Stony Brook, Stony Brook, New York:",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Dorothy Lane,,,Dorothy Lane.,
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Rebecca Jackson,,,Rebecca Jackson.,
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Cora E. Lewis,,University of Alabama,"University of Alabama at Birmingham, Birmingham, Alabama: Cora E. Lewis.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Cynthia A Thomson,,University of Arizona,"University of Arizona, Tucson/Phoenix, Arizona: Cynthia A Thomson.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Jean Wactawski- Wende,,,Jean Wactawski- Wende.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,John Robbins,,University of California at Davis,"University of California at Davis, Sacramento, California: John Robbins.",
Obesity_(Silver_Spring)/PMC3968183.nxml,,F. Allan Hubbell,,,F. Allan Hubbell.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Robert D. Langer,,University of California at San Diego,"University of California at San Diego, La Jolla/Chula Vista, California: Robert D. Langer.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Marian Limacher,,,Marian Limacher.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Robert Wallace,,University of Iowa;City/Davenport,"University of Iowa, Iowa City/Davenport, Iowa: Robert Wallace.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Judith Ockene,,University of Massachusetts/Fallon Clinic,"University of Massachusetts/Fallon Clinic, Worcester, Massachusetts: Judith Ockene.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Norman Lasser,,University of Medicine and Dentistry,"University of Medicine and Dentistry of New Jersey, Newark, New Jersey: Norman Lasser.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Mary Jo,,University of Miami,"University of Miami, Miami, Florida: Mary Jo O’Sullivan.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Karen Margolis,,University of Minnesota,"University of Minnesota, Minneapolis, Minnesota: Karen Margolis.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Robert Brunner,,University of Nevada,"University of Nevada, Reno, Nevada: Robert Brunner.",
Obesity_(Silver_Spring)/PMC3968183.nxml,,Chapel Hill,,University of North Carolina,"University of North Carolina, Chapel Hill, North Carolina:",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Gerardo Heiss,,,Gerardo Heiss.,
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Lewis Kuller,,University of Pittsburgh,"University of Pittsburgh, Pittsburgh, Pennsylvania: Lewis Kuller.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Karen C. Johnson,,University of Tennessee Health Science Center,"University of Tennessee Health Science Center, Memphis, Tennessee: Karen C. Johnson.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Robert Brzyski,,University of Texas Health Science Center,"University of Texas Health Science Center, San Antonio, Texas: Robert Brzyski.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Gloria E. Sarto,,University of Wisconsin,"University of Wisconsin, Madison, Wisconsin: Gloria E. Sarto.",
Obesity_(Silver_Spring)/PMC3968183.nxml,1.0,Mara Vitolins,,Wake Forest University School of Medicine,"Wake Forest University School of Medicine, Winston-Salem, North Carolina: Mara Vitolins.",
Obesity_(Silver_Spring)/PMC3968183.nxml,0.0,Michael Simon,,Wayne State University School of Medicine/Hutzel Hospital,"Wayne State University School of Medicine/Hutzel Hospital, Detroit, Michigan: Michael Simon.",
Obesity_(Silver_Spring)/PMC3855593.nxml,,R21 DK081206-02S1,DK081206;02S1,NIH,Supported by:  NIH 3 R21 DK081206-02S1,support
Obesity_(Silver_Spring)/PMC4008658.nxml,1.0,Emily Mire;Amber Dragg,efforts;data;management;staff;data;collection;analysis;data,Pennington Biomedical Imaging Core;DXA,We acknowledge the efforts of Ms. Emily Mire for data management; Ms. Amber Dragg and the clinical staff for data collection; and Pennington Biomedical Imaging Core for analysis of MRI and DXA data.,acknowledge
Obesity_(Silver_Spring)/PMC3972070.nxml,,R01 DK072507,DK072507,Obesity and Nutrition Research Center Grant,Obesity and Nutrition Research Center Grant (P30 DK46204) and R01 DK072507.,
Obesity_(Silver_Spring)/PMC3972070.nxml,0.33221476510067116,George Grove;David Kelley;Carol Kelley,participants;staff;research;thanks,the Endocrinology and Metabolism Research Center,"We would like to thank the participants and all staff at the Endocrinology and Metabolism Research Center for the integral part they played in making this research possible, with special thanks to George Grove, David Kelley and Carol Kelley.",like;thank;play;make
Obesity_(Silver_Spring)/PMC4008669.nxml,,Dongxiao Sun,expertise,Penn State Macromolecular Core Facility,We thank Dongxiao Sun and Penn State Macromolecular Core Facility for their UPLC-MS expertise.,thank
Obesity_(Silver_Spring)/PMC4000290.nxml,1.0,Johanna Sonnenschein;Nancy Allen;Terri Pietka;Courtney Tiemann,authors;assistance;recruitment;study;participation,,"The authors thank Johanna Sonnenschein, Nancy Allen and Terri Pietka for technical assistance, Courtney Tiemann for helping with subject recruitment, and the study subjects for their participation.",thank;help;subject
Obesity_(Silver_Spring)/PMC4265245.nxml,,C. Osawa,Authors;assistance;assistance;members;lab;discussions;data,,"Authors thank Ms. C. Osawa for excellent technical assistance, Ms. Kanako Ohtani for secretarial assistance, and the members of the Kitamura lab for constructive discussions of the data.",thank
Obesity_(Silver_Spring)/PMC4265245.nxml,0.0,Jun Nakae,Authors,Keio University,Authors thank Dr. Jun Nakae at Keio University for providing us with  Rosa 26,thank;provide
Obesity_(Silver_Spring)/PMC3980195.nxml,0.0,William Gunning,authors;use;microscope;facilities;histology;image,,The authors would like to thank Dr William Gunning for use of his microscope and facilities to obtain the histology image ( Figure 1b ).,like;thank;obtain
Obesity_(Silver_Spring)/PMC3980195.nxml,,L. A. Ebke;B. D. Slotterbeck;A. G. Al-Dieri,A.,,"L. A. Ebke, B. D. Slotterbeck, and A. G. Al-Dieri",
Obesity_(Silver_Spring)/PMC3980195.nxml,,A. Nestor-Kalinoski,image;collection;laser;scanning;images,,A. Nestor-Kalinoski provided image collection and helped analyze laser scanning confocal microscopy images.,provide;help;analyze
Obesity_(Silver_Spring)/PMC3980195.nxml,1.0,S. Ghosh-Lester;Lucia Russo,tissue;month;experiments,,S. Ghosh-Lester and Lucia Russo provided adipose tissue from 4.5 and 4 month-feeding experiments respectively.,provide;feed
Obesity_(Silver_Spring)/PMC3980195.nxml,,S. M. Najjar,use;facilities;pairs;mice;design;feeding;experiments;discussion;manuscript, ,"S. M. Najjar provided the use of CeDER facilities, breeding pairs of  Cc1 −/−  mice, design of feeding experiments, contributed to scientific discussion, and edited/reviewed the manuscript.",provide;breed;contribute;edit;review
Obesity_(Silver_Spring)/PMC3980195.nxml,,H. von Grafenstein,discussion;data;interpretation;manuscript;review,,"H. von Grafenstein contributed to scientific discussion, data interpretation, and manuscript writing/review.",contribute;write
Obesity_(Silver_Spring)/PMC3980195.nxml,,M. F. McInerney,work;conception;study;design;data;discussions;manuscript,,"M. F. McInerney oversaw the work, including its conception and study design, analyzed data, led scientific discussions and wrote/reviewed/edited the manuscript.",oversee;include;analyze;lead;write;review;edit
Obesity_(Silver_Spring)/PMC4149596.nxml,0.0,Markku Kauppinen,advice;data;analysis,,We thank Markku Kauppinen for expert advice concerning statistical data analysis.,thank;concern
Obesity_(Silver_Spring)/PMC4114988.nxml,0.6711409395973155,Neelima Gonugunta;Jennifer Terrebone;Barry Roberts,assistance;help;cages;staff;help;care;animals,,"We thank Dr. Neelima Gonugunta for editorial assistance, Jennifer Terrebone for help with the metabolic cages, and Dr. Barry Roberts and his staff for help with care of animals.",thank
Obesity_(Silver_Spring)/PMC4077938.nxml,0.0,Phil Williams;Erik N. Hansen;James M. Isbell;Jabbar Saliba,participants;study;colleagues;assistance;studies;nurses,Vanderbilt,"We appreciate participants who volunteered for this study and thank the following Vanderbilt colleagues for invaluable assistance in conducting these studies: Phil Williams, Erik N. Hansen, James M. Isbell, Jabbar Saliba, and the CRC nurses.",appreciate;volunteer;thank;conduct
Obesity_(Silver_Spring)/PMC4004726.nxml,1.0,Stephanie Hasty;Megan Campbell,help;project,the Scientific Collaboration of Overweight and Obesity Prevention,"We would like to acknowledge the Scientific Collaboration of Overweight and Obesity Prevention and Treatment, Stephanie Hasty, and Megan Campbell for their help throughout this project.",like;acknowledge
Obesity_(Silver_Spring)/PMC4115036.nxml,1.0,Stephanie Castillo,data;collection,,We would like to thank Stephanie Castillo who helped with data collection.,like;thank;help
Obesity_(Silver_Spring)/PMC4111631.nxml,1.0,Jodi Cahill Holland,data;analysis;data;interpretation;manuscript,,Jodi Cahill Holland carried out all data analysis and data interpretation and wrote the manuscript.,carry;write
Obesity_(Silver_Spring)/PMC4111631.nxml,0.5,Rachel Kolko;Richard Stein;R. Robinson Welch,treatment;study,,"Rachel Kolko, Richard Stein, and R. Robinson Welch delivered the treatment and helped manage the study.",deliver;help;manage
Obesity_(Silver_Spring)/PMC4111631.nxml,0.0,Ken Schectman,analyses,,Ken Schectman approved all statistical analyses.,approve
Obesity_(Silver_Spring)/PMC4111631.nxml,0.2040816326530612,Richard Stein;Michael Perri;Brian Saelens;Len Epstein;Denise Wilfley,trial,,"Richard Stein, Michael Perri, Brian Saelens, Len Epstein, and Denise Wilfley designed the primary trial.",design
Obesity_(Silver_Spring)/PMC4111631.nxml,0.5,Mary Bednarski;Michael Wallendorf,authors;contributions;management;data,,The authors would like to thank Mary Bednarski and Michael Wallendorf for their contributions on management of the data.,like;thank
Obesity_(Silver_Spring)/PMC4114995.nxml,,Zhaoxue Yin,field;survey;data;analysis;manuscript,,"Zhaoxue Yin conducted the field survey and data analysis, and drafted and revised the manuscript.",conduct;draft;revise
Obesity_(Silver_Spring)/PMC4114995.nxml,1.0,Yi Zeng;Xiaoming Shi,survey;manuscript,,"Yi Zeng and Xiaoming Shi designed the survey, reviewed and revised this manuscript.",design;review;revise
Obesity_(Silver_Spring)/PMC4114995.nxml,1.0,Virginia B. Kraus;Melanie Sereny,help;data;analysis;manuscript,,Virginia B. Kraus and Melanie Sereny Brasher help conduct data analysis and critically revised this manuscript.,conduct;revise
Obesity_(Silver_Spring)/PMC4114995.nxml,,Huashuai Chen;Yuzhi Liu;Yuebin Lv,implementation;survey;manuscript,,"Huashuai Chen, Yuzhi Liu and Yuebin Lv help implementation the survey, and review the manuscript.",help;review
Obesity_(Silver_Spring)/PMC4228784.nxml,0.25125628140703515,Jennifer Lovejoy;Philipp Scherer;Randy Seeley;Richard Simerly,authors;network;members;group;support;research,ISIS;Nori Geary;Joel Elmquist,"The authors would like to thank the ISIS network and the members of the ISIS group, Jennifer Lovejoy, Nori Geary, Joel Elmquist, Philipp Scherer, Randy Seeley, and Richard Simerly, for their support of this research.",like;thank
Obesity_(Silver_Spring)/PMC4149594.nxml,0.8565279770444764,Courtney Tiemann;Beth Henk;Ioana Gruchevska;Jennifer Shew;Freida Custodio;Janine Kampleman;Kenneth Schechtman,authors;help;recruitment;counseling;assistance;support;staff;help;studies;study;participation,the Clinical Research Unit,"The authors thank Courtney Tiemann and Beth Henk for help with subject recruitment and dietary counseling, Ioana Gruchevska, Jennifer Shew, Freida Custodio and Janine Kampleman for their technical assistance, Kenneth Schechtman for statistical support, the staff of the Clinical Research Unit for their help in performing the studies, and the study subjects for their participation.",thank;perform;subject
Obesity_(Silver_Spring)/PMC4149594.nxml,,S. Klein,access;data;study;responsibility;integrity;data;accuracy;data;analysis,Bradley,D. Bradley and S. Klein had full access to all the data in the study and take responsibility for the integrity of the data and the accuracy of the data analysis.,
Obesity_(Silver_Spring)/PMC4115016.nxml,0.0,Eric Stice,access;dataset;analyses;manuscript,,I would like to thank Dr. Eric Stice for access to his dataset for the analyses presented in this manuscript.,like;thank;present
Obesity_(Silver_Spring)/PMC4689320.nxml,,Cashell E. Jaquish;Catherine Loria;Philip Smith;Erica Spotts;Sharon Ross,authors;collaborators;group;contributions;meeting;Ph.D.;Ph.D.;Ph.D.;Ph.D.;Ph.D.,NIH;NIDDK;OBSSR;NCI,"The authors acknowledge the following NIH collaborators who convened the working group and made important contributions to the meeting: Cashell E. Jaquish, Ph.D., NHLBI; Catherine Loria, Ph.D., NHLBI; Philip Smith, Ph.D., NIDDK; Erica Spotts, Ph.D., OBSSR; and Sharon Ross, Ph.D., NCI.",acknowledge;follow;convene;work
Obesity_(Silver_Spring)/PMC4689320.nxml,1.0,Diana Gutierrez,thanks;comments;manuscript,,Special thanks to Diana Gutierrez for her valuable comments on the manuscript.,
Obesity_(Silver_Spring)/PMC3817524.nxml,1.0,Jenny Högblad;Linda Ärfström;Louise Nilsson;Monika Gelotte,participants;help;study,,"We thank all participants, Jenny Högblad, Linda Ärfström, Louise Nilsson, and Monika Gelotte, for their help in carrying out the study.",thank;carry
Obesity_(Silver_Spring)/PMC4149603.nxml,,KEM re-,NPD;self;data;subset;data;inter;rater;agreement,NPD,NPD coded self-monitoring data; KEM re-coded a subset of this data to assess inter-rater agreement.,cod;monitor;cod;assess
Obesity_(Silver_Spring)/PMC4180803.nxml,1.0,Annemarie Hirsch,access;data;study;responsibility;integrity;data;accuracy;data;analysis,,Annemarie Hirsch had full access to all data in the study and takes responsibility for the integrity of the data and the accuracy of the data analysis.,take
